account_id,monthly_revenue,plan_type,region,industry,churn_probability,risk_tier,estimated_monthly_revenue_at_risk,risk_threshold_default
A01701,0,free,North America,ecommerce,0.0183921314214496,Low,0.0,0.5
A01708,0,free,Latin America,marketing_agency,0.0181484660014665,Low,0.0,0.5
A00384,0,free,North America,marketing_agency,0.0180365974841756,Low,0.0,0.5
A01648,0,free,Europe,media,0.018024559674333,Low,0.0,0.5
A01894,0,free,North America,media,0.0180233800274813,Low,0.0,0.5
A00149,0,free,Asia,marketing_agency,0.017969564428304,Low,0.0,0.5
A00460,0,free,Latin America,marketing_agency,0.0177097438068502,Low,0.0,0.5
A00992,0,free,North America,media,0.0171710463572852,Low,0.0,0.5
A01664,0,free,North America,ecommerce,0.017170015526422,Low,0.0,0.5
A01622,0,free,Latin America,education,0.0167600527821976,Low,0.0,0.5
A00679,0,free,North America,marketing_agency,0.0160049274293849,Low,0.0,0.5
A01127,0,free,Asia,marketing_agency,0.0158603931259826,Low,0.0,0.5
A01970,0,free,Europe,marketing_agency,0.0156353229454236,Low,0.0,0.5
A00707,0,free,Asia,tech_startup,0.0155487118206296,Low,0.0,0.5
A01110,0,free,Latin America,media,0.0155081566973565,Low,0.0,0.5
A00087,0,free,Europe,real_estate,0.0154428006200724,Low,0.0,0.5
A00197,0,free,Europe,tech_startup,0.0151406811557859,Low,0.0,0.5
A00246,0,free,North America,media,0.0148598563994194,Low,0.0,0.5
A01101,0,free,North America,education,0.0145278965257359,Low,0.0,0.5
A00761,0,free,North America,tech_startup,0.0142684868683287,Low,0.0,0.5
A00176,0,free,North America,ecommerce,0.0142649181146826,Low,0.0,0.5
A01339,0,free,Europe,education,0.0138960211628975,Low,0.0,0.5
A01117,0,free,North America,marketing_agency,0.013530304196339,Low,0.0,0.5
A00702,0,free,Asia,tech_startup,0.0125855418585351,Low,0.0,0.5
A00381,0,free,North America,tech_startup,0.0123509754408576,Low,0.0,0.5
A00754,0,free,Europe,marketing_agency,0.0121932880036068,Low,0.0,0.5
A01147,0,free,North America,tech_startup,0.0121707295417785,Low,0.0,0.5
A00690,0,free,Asia,tech_startup,0.0121072900408681,Low,0.0,0.5
A01555,0,free,North America,marketing_agency,0.0119604301071592,Low,0.0,0.5
A01682,0,free,North America,ecommerce,0.011932835165692,Low,0.0,0.5
A01948,0,free,Europe,real_estate,0.011566188361115,Low,0.0,0.5
A01063,0,free,North America,tech_startup,0.0113536176778711,Low,0.0,0.5
A00150,0,free,North America,ecommerce,0.0113412758402115,Low,0.0,0.5
A00110,0,free,Asia,tech_startup,0.0113156883859453,Low,0.0,0.5
A01585,0,free,Europe,ecommerce,0.0111040018991861,Low,0.0,0.5
A01038,0,free,North America,media,0.0110765397746926,Low,0.0,0.5
A01853,0,free,North America,real_estate,0.0110535025001435,Low,0.0,0.5
A00627,0,free,Asia,ecommerce,0.0109962418156512,Low,0.0,0.5
A01309,0,free,Europe,marketing_agency,0.010946395319491,Low,0.0,0.5
A01854,0,free,Europe,tech_startup,0.0109185561952705,Low,0.0,0.5
A01407,0,free,North America,tech_startup,0.0108775028411979,Low,0.0,0.5
A00855,0,free,North America,real_estate,0.0108693375974175,Low,0.0,0.5
A01034,0,free,Europe,real_estate,0.0108627210113985,Low,0.0,0.5
A00794,0,free,North America,ecommerce,0.0106162975384041,Low,0.0,0.5
A01564,0,free,North America,ecommerce,0.0106162975384041,Low,0.0,0.5
A01920,0,free,North America,tech_startup,0.0101225207980602,Low,0.0,0.5
A00568,0,free,North America,education,0.0099671202535596,Low,0.0,0.5
A01534,0,free,North America,ecommerce,0.0099599703786013,Low,0.0,0.5
A01912,0,free,Europe,media,0.0098528294165302,Low,0.0,0.5
A00744,0,free,North America,media,0.0098504032210582,Low,0.0,0.5
A01868,0,free,Asia,marketing_agency,0.0097588277636184,Low,0.0,0.5
A01000,0,free,Europe,marketing_agency,0.0097313722461882,Low,0.0,0.5
A01572,0,free,Asia,real_estate,0.0096924243244245,Low,0.0,0.5
A00575,0,free,North America,ecommerce,0.0096223265725463,Low,0.0,0.5
A00792,0,free,Latin America,education,0.0096007951694374,Low,0.0,0.5
A01522,0,free,Asia,education,0.0095097978402715,Low,0.0,0.5
A00695,0,free,North America,ecommerce,0.0093339808043019,Low,0.0,0.5
A01439,0,free,Latin America,media,0.0092951715756135,Low,0.0,0.5
A00274,0,free,North America,education,0.0092855294920605,Low,0.0,0.5
A00217,0,free,North America,real_estate,0.0092439126350948,Low,0.0,0.5
A00908,0,free,Asia,real_estate,0.0092424743570509,Low,0.0,0.5
A01224,0,free,North America,marketing_agency,0.0091267343898144,Low,0.0,0.5
A00015,0,free,North America,ecommerce,0.0089556672969638,Low,0.0,0.5
A01709,0,free,Latin America,tech_startup,0.0089349386121882,Low,0.0,0.5
A01084,0,free,North America,real_estate,0.0088863564204716,Low,0.0,0.5
A00923,0,free,Asia,ecommerce,0.0088234902383504,Low,0.0,0.5
A00904,0,free,North America,media,0.0088149409857191,Low,0.0,0.5
A01177,0,free,Asia,education,0.0087505097026242,Low,0.0,0.5
A01860,0,free,North America,marketing_agency,0.0087025835653394,Low,0.0,0.5
A00269,0,free,Latin America,ecommerce,0.0086376319203389,Low,0.0,0.5
A01479,0,free,Europe,marketing_agency,0.0086261021796873,Low,0.0,0.5
A00654,0,free,North America,media,0.008621143686141,Low,0.0,0.5
A01103,0,free,North America,real_estate,0.0086073284501035,Low,0.0,0.5
A01580,0,free,Europe,real_estate,0.0085864921088987,Low,0.0,0.5
A01292,0,free,North America,tech_startup,0.0085332648695636,Low,0.0,0.5
A01079,0,free,Latin America,tech_startup,0.008481480003547,Low,0.0,0.5
A00102,0,free,North America,tech_startup,0.0082066660572708,Low,0.0,0.5
A01506,0,free,Asia,tech_startup,0.0082047647796848,Low,0.0,0.5
A01488,0,free,North America,tech_startup,0.0081743129535059,Low,0.0,0.5
A00872,0,free,North America,real_estate,0.0081154786178656,Low,0.0,0.5
A00674,0,free,Latin America,education,0.0081006748465858,Low,0.0,0.5
A01214,0,free,Europe,marketing_agency,0.0080901932392853,Low,0.0,0.5
A01135,0,free,North America,real_estate,0.0080670353396373,Low,0.0,0.5
A01152,0,free,Asia,tech_startup,0.0080103843811203,Low,0.0,0.5
A01643,0,free,Europe,education,0.007962726325637,Low,0.0,0.5
A01418,0,free,Asia,media,0.0079216831740151,Low,0.0,0.5
A00396,0,free,Europe,marketing_agency,0.0077981969767884,Low,0.0,0.5
A00167,0,free,North America,ecommerce,0.0077959780543262,Low,0.0,0.5
A00924,0,free,North America,marketing_agency,0.0077551865410723,Low,0.0,0.5
A01399,0,free,North America,tech_startup,0.0077270407853386,Low,0.0,0.5
A01945,0,free,Asia,tech_startup,0.0076478668047416,Low,0.0,0.5
A01720,0,free,Asia,ecommerce,0.00759585531809,Low,0.0,0.5
A00983,0,free,Latin America,ecommerce,0.0075262932711149,Low,0.0,0.5
A00442,0,free,Asia,marketing_agency,0.0074823730724492,Low,0.0,0.5
A00230,0,free,Asia,tech_startup,0.0074064322495096,Low,0.0,0.5
A01647,0,free,Europe,marketing_agency,0.007380701516477,Low,0.0,0.5
A00491,0,free,Asia,marketing_agency,0.0073369395066199,Low,0.0,0.5
A01230,0,free,Asia,marketing_agency,0.0072692676951156,Low,0.0,0.5
A00060,0,free,Europe,ecommerce,0.0072314431462532,Low,0.0,0.5
A00260,0,free,North America,media,0.0070579653095362,Low,0.0,0.5
A01221,0,free,Asia,education,0.0070567438028689,Low,0.0,0.5
A01550,0,free,North America,tech_startup,0.0070009132203175,Low,0.0,0.5
A00968,0,free,North America,ecommerce,0.0069692094289581,Low,0.0,0.5
A00638,0,free,North America,ecommerce,0.0068886375755946,Low,0.0,0.5
A00044,0,free,Europe,marketing_agency,0.0068763276560056,Low,0.0,0.5
A01767,0,free,North America,real_estate,0.0068448246202852,Low,0.0,0.5
A01763,0,free,Asia,education,0.0064855535172038,Low,0.0,0.5
A01433,0,free,Asia,tech_startup,0.0064799317529272,Low,0.0,0.5
A01748,0,free,Latin America,ecommerce,0.0064372670807453,Low,0.0,0.5
A01999,0,free,North America,marketing_agency,0.0064221450229737,Low,0.0,0.5
A01090,0,free,Europe,real_estate,0.0064050195621255,Low,0.0,0.5
A01916,0,free,Asia,real_estate,0.0063985273743364,Low,0.0,0.5
A00346,0,free,Latin America,marketing_agency,0.0063371858239694,Low,0.0,0.5
A01067,0,free,Europe,education,0.0062900713402729,Low,0.0,0.5
A00331,0,free,Asia,ecommerce,0.006285322041058,Low,0.0,0.5
A01909,0,free,Europe,tech_startup,0.0062692917845639,Low,0.0,0.5
A00891,0,free,North America,tech_startup,0.0062521634413339,Low,0.0,0.5
A00614,0,free,Europe,marketing_agency,0.0062047428434839,Low,0.0,0.5
A00175,0,free,North America,real_estate,0.006148677996901,Low,0.0,0.5
A01496,0,free,Latin America,ecommerce,0.0061410125986106,Low,0.0,0.5
A00010,0,free,Europe,ecommerce,0.0061310997940874,Low,0.0,0.5
A00422,0,free,Latin America,tech_startup,0.0060478929465769,Low,0.0,0.5
A00856,0,free,Asia,real_estate,0.0060328817797789,Low,0.0,0.5
A00151,0,free,North America,marketing_agency,0.0060251595034028,Low,0.0,0.5
A00194,0,free,Asia,marketing_agency,0.0059860925776862,Low,0.0,0.5
A00558,0,free,Asia,marketing_agency,0.0059798001039786,Low,0.0,0.5
A01130,0,free,North America,tech_startup,0.0059443247735084,Low,0.0,0.5
A01940,0,free,Asia,tech_startup,0.0058682727671031,Low,0.0,0.5
A00394,0,free,North America,tech_startup,0.0057191522762951,Low,0.0,0.5
A01281,0,free,North America,tech_startup,0.0056595580110497,Low,0.0,0.5
A01761,0,free,Europe,marketing_agency,0.0055843955317601,Low,0.0,0.5
A01887,0,free,Asia,ecommerce,0.0054993852805542,Low,0.0,0.5
A00487,0,free,North America,education,0.0054228446389496,Low,0.0,0.5
A01752,0,free,Europe,marketing_agency,0.0054179651865244,Low,0.0,0.5
A00895,0,free,Asia,education,0.0053848720207115,Low,0.0,0.5
A00075,0,free,Europe,ecommerce,0.0053743975883701,Low,0.0,0.5
A01039,0,free,North America,marketing_agency,0.0053629540058285,Low,0.0,0.5
A00297,0,free,Europe,tech_startup,0.0053400065792565,Low,0.0,0.5
A01217,0,free,North America,real_estate,0.0052883929650531,Low,0.0,0.5
A00752,0,free,Latin America,tech_startup,0.0052857545154205,Low,0.0,0.5
A01905,0,free,Latin America,media,0.0052853784371321,Low,0.0,0.5
A00606,0,free,Asia,ecommerce,0.0052209364082167,Low,0.0,0.5
A00543,0,free,Europe,marketing_agency,0.0052044979919678,Low,0.0,0.5
A01432,0,free,North America,real_estate,0.0051770806301437,Low,0.0,0.5
A01083,0,free,North America,tech_startup,0.0051681740897982,Low,0.0,0.5
A00901,0,free,North America,real_estate,0.0051644722841604,Low,0.0,0.5
A00057,0,free,Latin America,marketing_agency,0.0051475182034386,Low,0.0,0.5
A00498,0,free,Asia,media,0.0051225633865729,Low,0.0,0.5
A01992,0,free,North America,ecommerce,0.0050827868138306,Low,0.0,0.5
A01388,0,free,North America,ecommerce,0.0050296803739714,Low,0.0,0.5
A01352,0,free,Latin America,tech_startup,0.005019630163118,Low,0.0,0.5
A01768,0,free,North America,ecommerce,0.005019630163118,Low,0.0,0.5
A01358,0,free,Europe,media,0.0049867859806114,Low,0.0,0.5
A00916,0,free,North America,education,0.0049559519835824,Low,0.0,0.5
A01364,0,free,Asia,marketing_agency,0.0049409231127408,Low,0.0,0.5
A01461,0,free,North America,ecommerce,0.0049110105523465,Low,0.0,0.5
A00809,0,free,North America,ecommerce,0.0048890463105291,Low,0.0,0.5
A01972,0,free,North America,tech_startup,0.004876884426853,Low,0.0,0.5
A01391,0,free,North America,tech_startup,0.0048568155777817,Low,0.0,0.5
A01717,0,free,North America,marketing_agency,0.0047868752368998,Low,0.0,0.5
A00734,0,free,Asia,real_estate,0.0047545597043278,Low,0.0,0.5
A00018,0,free,Asia,tech_startup,0.0047083690255933,Low,0.0,0.5
A01446,0,free,Europe,marketing_agency,0.0047082032720847,Low,0.0,0.5
A01192,0,free,Asia,tech_startup,0.0046871244528735,Low,0.0,0.5
A01968,0,free,Asia,ecommerce,0.0046611709625074,Low,0.0,0.5
A01835,0,free,Europe,marketing_agency,0.0046558110350822,Low,0.0,0.5
A00776,0,free,Latin America,media,0.0046447933058573,Low,0.0,0.5
A01718,0,free,Europe,tech_startup,0.0045818025751072,Low,0.0,0.5
A01777,0,free,North America,ecommerce,0.0045700418535065,Low,0.0,0.5
A01387,0,free,North America,ecommerce,0.0045446878418635,Low,0.0,0.5
A00806,0,free,North America,ecommerce,0.0045196145785824,Low,0.0,0.5
A00219,0,free,North America,marketing_agency,0.0044801227055067,Low,0.0,0.5
A01656,0,free,Europe,marketing_agency,0.0044648506898077,Low,0.0,0.5
A01621,0,free,Europe,education,0.0044254552776374,Low,0.0,0.5
A01323,0,free,North America,media,0.0043980016979403,Low,0.0,0.5
A01611,0,free,Asia,ecommerce,0.0043870864165097,Low,0.0,0.5
A00204,0,free,Asia,tech_startup,0.0043740096093692,Low,0.0,0.5
A01742,0,free,Asia,ecommerce,0.0043671959252069,Low,0.0,0.5
A01745,0,free,Asia,tech_startup,0.0043671959252069,Low,0.0,0.5
A01073,0,free,Europe,tech_startup,0.0043430559050175,Low,0.0,0.5
A00316,0,free,North America,media,0.0043319768273147,Low,0.0,0.5
A01620,0,free,Europe,ecommerce,0.0043124233775281,Low,0.0,0.5
A01570,0,free,Asia,marketing_agency,0.0043034288001206,Low,0.0,0.5
A01689,0,free,North America,ecommerce,0.0042979735198462,Low,0.0,0.5
A01369,0,free,North America,media,0.0042638940386437,Low,0.0,0.5
A00676,0,free,North America,tech_startup,0.0042299285930491,Low,0.0,0.5
A01965,0,free,North America,marketing_agency,0.0042220048377916,Low,0.0,0.5
A00214,0,free,North America,tech_startup,0.0042075802813749,Low,0.0,0.5
A00161,0,free,North America,marketing_agency,0.0041776791245096,Low,0.0,0.5
A00078,0,free,North America,marketing_agency,0.0041700216708827,Low,0.0,0.5
A00430,0,free,Latin America,media,0.0040881206283683,Low,0.0,0.5
A01060,0,free,Asia,media,0.0040881206283683,Low,0.0,0.5
A00851,0,free,Latin America,ecommerce,0.0040655534941249,Low,0.0,0.5
A01384,0,free,North America,media,0.0038917272417313,Low,0.0,0.5
A00579,0,free,Latin America,media,0.0038413852484652,Low,0.0,0.5
A01981,0,free,North America,media,0.0038328670728904,Low,0.0,0.5
A00455,0,free,Europe,media,0.0037876475376475,Low,0.0,0.5
A01108,0,free,Europe,media,0.0037876475376475,Low,0.0,0.5
A01100,0,free,North America,ecommerce,0.003780239507542,Low,0.0,0.5
A01851,0,free,Europe,media,0.0037161044973544,Low,0.0,0.5
A00824,0,free,Latin America,real_estate,0.0035972523762153,Low,0.0,0.5
A00941,0,free,Europe,media,0.0035088823763522,Low,0.0,0.5
A01563,0,free,Europe,ecommerce,0.0033512861312206,Low,0.0,0.5
A01990,0,free,North America,tech_startup,0.0033333333333333,Low,0.0,0.5
A00005,0,free,North America,education,0.0033085049089468,Low,0.0,0.5
A01272,0,free,Asia,education,0.0032629902448735,Low,0.0,0.5
A01553,0,free,Europe,ecommerce,0.0031276150099679,Low,0.0,0.5
A00321,0,free,Europe,media,0.0030663928815879,Low,0.0,0.5
A00542,0,free,Europe,tech_startup,0.0030663928815879,Low,0.0,0.5
A01892,0,free,Latin America,tech_startup,0.0030408780231335,Low,0.0,0.5
A01848,0,free,Europe,education,0.00298,Low,0.0,0.5
A00319,0,free,Europe,ecommerce,0.0029688888888888,Low,0.0,0.5
A00617,0,free,North America,ecommerce,0.0029666666666666,Low,0.0,0.5
A01172,0,free,North America,marketing_agency,0.0029666666666666,Low,0.0,0.5
A01492,0,free,Latin America,tech_startup,0.0028209993674889,Low,0.0,0.5
A00472,0,free,North America,education,0.0028150021070375,Low,0.0,0.5
A01582,0,free,Latin America,ecommerce,0.0027940712708924,Low,0.0,0.5
A01055,0,free,Europe,education,0.0027743501151694,Low,0.0,0.5
A00249,0,free,North America,real_estate,0.0027538280329799,Low,0.0,0.5
A01528,0,free,Latin America,tech_startup,0.0027524856096284,Low,0.0,0.5
A00680,0,free,Asia,tech_startup,0.0027472132326501,Low,0.0,0.5
A01680,0,free,North America,education,0.0027272727272727,Low,0.0,0.5
A00242,0,free,Asia,marketing_agency,0.0027053140096618,Low,0.0,0.5
A01144,0,free,Asia,media,0.0027053140096618,Low,0.0,0.5
A00187,0,free,North America,tech_startup,0.0026795580110497,Low,0.0,0.5
A00886,0,free,North America,tech_startup,0.0026795580110497,Low,0.0,0.5
A00284,0,free,Europe,marketing_agency,0.002676282051282,Low,0.0,0.5
A00546,0,free,North America,ecommerce,0.002676282051282,Low,0.0,0.5
A01093,0,free,North America,ecommerce,0.002676282051282,Low,0.0,0.5
A01797,0,free,Europe,tech_startup,0.0026654669066186,Low,0.0,0.5
A00930,0,free,North America,ecommerce,0.0026403823178016,Low,0.0,0.5
A01703,0,free,Asia,marketing_agency,0.0026255574946674,Low,0.0,0.5
A00393,0,free,Europe,education,0.0025505918289423,Low,0.0,0.5
A00130,0,free,Latin America,tech_startup,0.002526790750141,Low,0.0,0.5
A00141,0,free,North America,ecommerce,0.0025197740112994,Low,0.0,0.5
A00330,0,free,North America,media,0.0025046347793845,Low,0.0,0.5
A00335,0,free,North America,media,0.0025046347793845,Low,0.0,0.5
A00598,0,free,North America,media,0.0025046347793845,Low,0.0,0.5
A00641,0,free,North America,media,0.0025046347793845,Low,0.0,0.5
A00804,0,free,North America,media,0.0025046347793845,Low,0.0,0.5
A01444,0,free,North America,media,0.0025046347793845,Low,0.0,0.5
A01771,0,free,North America,media,0.0025046347793845,Low,0.0,0.5
A00979,0,free,Latin America,tech_startup,0.002495375508694,Low,0.0,0.5
A01226,0,free,North America,education,0.002495375508694,Low,0.0,0.5
A00963,0,free,North America,ecommerce,0.0024818891711355,Low,0.0,0.5
A01062,0,free,North America,tech_startup,0.0024818891711355,Low,0.0,0.5
A00401,0,free,North America,marketing_agency,0.0024587458745874,Low,0.0,0.5
A00305,0,free,Europe,media,0.0024496889864617,Low,0.0,0.5
A00885,0,free,Europe,marketing_agency,0.0024496889864617,Low,0.0,0.5
A01195,0,free,North America,marketing_agency,0.0024496889864617,Low,0.0,0.5
A01951,0,free,Latin America,ecommerce,0.0024272197962154,Low,0.0,0.5
A00073,0,free,North America,real_estate,0.0023830093592512,Low,0.0,0.5
A00888,0,free,Asia,real_estate,0.0023830093592512,Low,0.0,0.5
A01091,0,free,Asia,real_estate,0.0023830093592512,Low,0.0,0.5
A00124,0,free,Europe,ecommerce,0.0023395445134575,Low,0.0,0.5
A00323,0,free,North America,ecommerce,0.0023395445134575,Low,0.0,0.5
A01421,0,free,Latin America,education,0.0023395445134575,Low,0.0,0.5
A01212,0,free,Latin America,marketing_agency,0.0023235445646573,Low,0.0,0.5
A01199,0,free,North America,marketing_agency,0.0023220191470844,Low,0.0,0.5
A01133,0,free,North America,ecommerce,0.0023125,Low,0.0,0.5
A01218,0,free,North America,tech_startup,0.002286782195039,Low,0.0,0.5
A01283,0,free,Europe,tech_startup,0.002286782195039,Low,0.0,0.5
A01450,0,free,Latin America,tech_startup,0.002286782195039,Low,0.0,0.5
A01547,0,free,Asia,tech_startup,0.002286782195039,Low,0.0,0.5
A00255,0,free,Latin America,real_estate,0.0022764227642276,Low,0.0,0.5
A00353,0,free,North America,tech_startup,0.0022764227642276,Low,0.0,0.5
A00428,0,free,North America,real_estate,0.0022764227642276,Low,0.0,0.5
A00756,0,free,Europe,education,0.0022764227642276,Low,0.0,0.5
A01142,0,free,North America,tech_startup,0.0022764227642276,Low,0.0,0.5
A01206,0,free,North America,marketing_agency,0.0022764227642276,Low,0.0,0.5
A01624,0,free,Latin America,ecommerce,0.0022764227642276,Low,0.0,0.5
A01822,0,free,Europe,education,0.0022764227642276,Low,0.0,0.5
A00662,0,free,Latin America,marketing_agency,0.0022661263086795,Low,0.0,0.5
A00726,0,free,North America,media,0.0022356091030789,Low,0.0,0.5
A00911,0,free,Europe,tech_startup,0.0022356091030789,Low,0.0,0.5
A00356,0,free,North America,education,0.0022255588922255,Low,0.0,0.5
A00267,0,free,North America,media,0.0021428571428571,Low,0.0,0.5
A00039,0,free,Latin America,education,0.0021259469696969,Low,0.0,0.5
A00683,0,free,Asia,education,0.0021259469696969,Low,0.0,0.5
A00671,0,free,North America,tech_startup,0.0021203528670447,Low,0.0,0.5
A00796,0,free,North America,marketing_agency,0.0021008469880471,Low,0.0,0.5
A00292,0,free,Asia,tech_startup,0.0020872274143302,Low,0.0,0.5
A00303,0,free,North America,tech_startup,0.0020872274143302,Low,0.0,0.5
A01385,0,free,Europe,tech_startup,0.0020872274143302,Low,0.0,0.5
A01122,0,free,North America,media,0.0020817786069651,Low,0.0,0.5
A01290,0,free,Europe,media,0.0020817369093231,Low,0.0,0.5
A01305,0,free,North America,media,0.0020655534941249,Low,0.0,0.5
A01704,0,free,Europe,media,0.0020283882783882,Low,0.0,0.5
A00814,0,free,North America,ecommerce,0.0020178970917225,Low,0.0,0.5
A00964,0,free,Europe,tech_startup,0.0020178970917225,Low,0.0,0.5
A01410,0,free,North America,tech_startup,0.0020178970917225,Low,0.0,0.5
A00025,0,free,North America,education,0.0020024198427102,Low,0.0,0.5
A00864,0,free,Latin America,marketing_agency,0.0020024198427102,Low,0.0,0.5
A01027,0,free,Latin America,media,0.0020024198427102,Low,0.0,0.5
A01409,0,free,North America,ecommerce,0.0019568452380952,Low,0.0,0.5
A01527,0,free,Europe,ecommerce,0.0019568452380952,Low,0.0,0.5
A01383,0,free,Europe,marketing_agency,0.001936370209689,Low,0.0,0.5
A01001,0,free,Asia,tech_startup,0.0019139577298573,Low,0.0,0.5
A01517,0,free,Europe,media,0.0019084406294706,Low,0.0,0.5
A01441,0,free,Latin America,tech_startup,0.0018995510662177,Low,0.0,0.5
A00037,0,free,Europe,ecommerce,0.0018933669185558,Low,0.0,0.5
A01002,0,free,North America,marketing_agency,0.0018449880569969,Low,0.0,0.5
A01370,0,free,Asia,media,0.0018385525400139,Low,0.0,0.5
A01549,0,free,Europe,tech_startup,0.0018099486347661,Low,0.0,0.5
A01196,0,free,Europe,ecommerce,0.0017928073000536,Low,0.0,0.5
A01423,0,free,North America,real_estate,0.0017759126032507,Low,0.0,0.5
A00452,0,free,Europe,media,0.0017592592592592,Low,0.0,0.5
A00517,0,free,North America,media,0.0017592592592592,Low,0.0,0.5
A01151,0,free,Latin America,media,0.0017592592592592,Low,0.0,0.5
A01319,0,free,Europe,media,0.0017592592592592,Low,0.0,0.5
A01735,0,free,Europe,media,0.0017592592592592,Low,0.0,0.5
A01856,0,free,North America,media,0.0017592592592592,Low,0.0,0.5
A01922,0,free,Asia,media,0.0017592592592592,Low,0.0,0.5
A00496,0,free,Europe,tech_startup,0.0016817724068479,Low,0.0,0.5
A00574,0,free,North America,education,0.0016817724068479,Low,0.0,0.5
A01324,0,free,Asia,ecommerce,0.0016817724068479,Low,0.0,0.5
A01876,0,free,North America,tech_startup,0.0015951359084406,Low,0.0,0.5
A00637,0,free,North America,education,0.001544630404463,Low,0.0,0.5
A00326,0,free,North America,tech_startup,0.0012732732732732,Low,0.0,0.5
A00572,0,free,Latin America,marketing_agency,0.0012732732732732,Low,0.0,0.5
A00953,0,free,Europe,ecommerce,0.0012732732732732,Low,0.0,0.5
A01049,0,free,Europe,media,0.0012732732732732,Low,0.0,0.5
A02000,0,free,Latin America,education,0.0012732732732732,Low,0.0,0.5
A00807,0,free,North America,tech_startup,0.0009716335180958,Low,0.0,0.5
A01129,0,free,Europe,real_estate,0.0009716335180958,Low,0.0,0.5
A00312,0,free,North America,real_estate,0.0009462915601023,Low,0.0,0.5
A01420,0,free,Asia,ecommerce,0.0009462915601023,Low,0.0,0.5
A00012,0,free,North America,media,0.0,Low,0.0,0.5
A00020,0,free,North America,ecommerce,0.0,Low,0.0,0.5
A00028,0,free,North America,ecommerce,0.0,Low,0.0,0.5
A00033,0,free,North America,education,0.0,Low,0.0,0.5
A00034,0,free,Latin America,marketing_agency,0.0,Low,0.0,0.5
A00038,0,free,Latin America,marketing_agency,0.0,Low,0.0,0.5
A00043,0,free,Europe,real_estate,0.0,Low,0.0,0.5
A00045,0,free,Latin America,marketing_agency,0.0,Low,0.0,0.5
A00084,0,free,North America,ecommerce,0.0,Low,0.0,0.5
A00093,0,free,North America,ecommerce,0.0,Low,0.0,0.5
A00094,0,free,North America,media,0.0,Low,0.0,0.5
A00097,0,free,North America,tech_startup,0.0,Low,0.0,0.5
A00111,0,free,North America,tech_startup,0.0,Low,0.0,0.5
A00115,0,free,North America,education,0.0,Low,0.0,0.5
A00120,0,free,Latin America,real_estate,0.0,Low,0.0,0.5
A00147,0,free,North America,marketing_agency,0.0,Low,0.0,0.5
A00152,0,free,North America,education,0.0,Low,0.0,0.5
A00156,0,free,North America,ecommerce,0.0,Low,0.0,0.5
A00164,0,free,North America,media,0.0,Low,0.0,0.5
A00209,0,free,Europe,ecommerce,0.0,Low,0.0,0.5
A00215,0,free,Europe,education,0.0,Low,0.0,0.5
A00225,0,free,North America,tech_startup,0.0,Low,0.0,0.5
A00228,0,free,Europe,marketing_agency,0.0,Low,0.0,0.5
A00275,0,free,Asia,ecommerce,0.0,Low,0.0,0.5
A00280,0,free,North America,tech_startup,0.0,Low,0.0,0.5
A00290,0,free,Asia,tech_startup,0.0,Low,0.0,0.5
A00304,0,free,Europe,media,0.0,Low,0.0,0.5
A00309,0,free,Europe,ecommerce,0.0,Low,0.0,0.5
A00320,0,free,North America,tech_startup,0.0,Low,0.0,0.5
A00322,0,free,North America,education,0.0,Low,0.0,0.5
A00347,0,free,Asia,marketing_agency,0.0,Low,0.0,0.5
A00385,0,free,North America,media,0.0,Low,0.0,0.5
A00395,0,free,Europe,real_estate,0.0,Low,0.0,0.5
A00407,0,free,North America,media,0.0,Low,0.0,0.5
A00424,0,free,North America,ecommerce,0.0,Low,0.0,0.5
A00425,0,free,Latin America,ecommerce,0.0,Low,0.0,0.5
A00449,0,free,North America,media,0.0,Low,0.0,0.5
A00468,0,free,Asia,media,0.0,Low,0.0,0.5
A00476,0,free,Asia,ecommerce,0.0,Low,0.0,0.5
A00485,0,free,Europe,tech_startup,0.0,Low,0.0,0.5
A00497,0,free,Asia,ecommerce,0.0,Low,0.0,0.5
A00501,0,free,Latin America,marketing_agency,0.0,Low,0.0,0.5
A00503,0,free,North America,education,0.0,Low,0.0,0.5
A00510,0,free,North America,ecommerce,0.0,Low,0.0,0.5
A00516,0,free,Asia,education,0.0,Low,0.0,0.5
A00518,0,free,Asia,marketing_agency,0.0,Low,0.0,0.5
A00528,0,free,North America,tech_startup,0.0,Low,0.0,0.5
A00529,0,free,Europe,tech_startup,0.0,Low,0.0,0.5
A00545,0,free,Europe,real_estate,0.0,Low,0.0,0.5
A00570,0,free,Europe,education,0.0,Low,0.0,0.5
A00571,0,free,Europe,marketing_agency,0.0,Low,0.0,0.5
A00580,0,free,North America,marketing_agency,0.0,Low,0.0,0.5
A00591,0,free,North America,education,0.0,Low,0.0,0.5
A00601,0,free,North America,ecommerce,0.0,Low,0.0,0.5
A00610,0,free,Europe,marketing_agency,0.0,Low,0.0,0.5
A00612,0,free,North America,marketing_agency,0.0,Low,0.0,0.5
A00621,0,free,Latin America,tech_startup,0.0,Low,0.0,0.5
A00652,0,free,North America,education,0.0,Low,0.0,0.5
A00653,0,free,Asia,ecommerce,0.0,Low,0.0,0.5
A00678,0,free,Asia,marketing_agency,0.0,Low,0.0,0.5
A00686,0,free,North America,marketing_agency,0.0,Low,0.0,0.5
A00687,0,free,Europe,media,0.0,Low,0.0,0.5
